fide_id,period,rating_type,url,tables_found,events_found,clean_rows,status,error
25973835,2024-05-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-05-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2024-06-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-06-01&rating=0,1.0,1.0,4,data_found,
25973835,2024-07-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-07-01&rating=0,1.0,1.0,5,data_found,
25973835,2024-08-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-08-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2024-09-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-09-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2024-10-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-10-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2024-11-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-11-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2024-12-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2024-12-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2025-01-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2025-01-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2025-02-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2025-02-01&rating=0,1.0,1.0,3,data_found,
25973835,2025-03-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2025-03-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25973835,2025-04-01,0,https://ratings.fide.com/calculations.phtml?id_number=25973835&period=2025-04-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-05-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-05-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-06-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-06-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-07-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-07-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-08-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-08-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-09-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-09-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-10-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-10-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-11-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-11-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2024-12-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2024-12-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2025-01-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2025-01-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2025-02-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2025-02-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2025-03-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2025-03-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429039118,2025-04-01,0,https://ratings.fide.com/calculations.phtml?id_number=429039118&period=2025-04-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2024-05-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-05-01&rating=0,2.0,2.0,11,data_found,
429005191,2024-06-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-06-01&rating=0,2.0,2.0,10,data_found,
429005191,2024-07-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-07-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2024-08-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-08-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2024-09-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-09-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2024-10-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-10-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2024-11-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-11-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2024-12-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2024-12-01&rating=0,1.0,1.0,8,data_found,
429005191,2025-01-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2025-01-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2025-02-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2025-02-01&rating=0,1.0,1.0,4,data_found,
429005191,2025-03-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2025-03-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
429005191,2025-04-01,0,https://ratings.fide.com/calculations.phtml?id_number=429005191&period=2025-04-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25682652,2024-05-01,0,https://ratings.fide.com/calculations.phtml?id_number=25682652&period=2024-05-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
25682652,2024-06-01,0,https://ratings.fide.com/calculations.phtml?id_number=25682652&period=2024-06-01&rating=0,2.0,2.0,13,data_found,
25682652,2024-07-01,0,https://ratings.fide.com/calculations.phtml?id_number=25682652&period=2024-07-01&rating=0,2.0,2.0,13,data_found,
25682652,2024-08-01,0,https://ratings.fide.com/calculations.phtml?id_number=25682652&period=2024-08-01&rating=0,1.0,1.0,6,data_found,
25682652,2024-09-01,0,https://ratings.fide.com/calculations.phtml?id_number=25682652&period=2024-09-01&rating=0,0.0,0.0,0,no_data_or_no_clean_rows,
